"user_id","game_name","payment_date","revenue_amount_usd","p_month","month_rev","prev_month","prev_month_rev","next_month","next_month_rev"
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-06-06,24.96,2022-06-01,24.96,2022-05-01,18.06,,
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-10-18,30.12,2022-10-01,30.12,,,,
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-07-31,38.07,2022-07-01,38.07,2022-06-01,14.64,,
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-11-06,23.04,2022-11-01,46.08,2022-10-01,38.40,2022-12-01,35.04
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-07-10,15.96,2022-07-01,143.64,2022-06-01,144.63,2022-08-01,122.49
crKNTIblJ0113SKEtSJQHw==,game 3,2022-09-30,21.48,2022-09-01,42.96,2022-08-01,40.47,2022-10-01,42.48
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-09-09,28.17,2022-09-01,28.17,2022-08-01,18.9,2022-10-01,25.74
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-08-23,12.33,2022-08-01,24.66,2022-07-01,28.8,2022-09-01,39.87
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-10-16,24.81,2022-10-01,124.05,2022-09-01,125.40,2022-11-01,130.02
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-12-25,14.46,2022-12-01,14.46,,,,
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-12-30,42.93,2022-12-01,85.86,2022-11-01,50.82,,
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-10-10,31.44,2022-10-01,31.44,2022-09-01,14.01,2022-11-01,22.41
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-09-08,20.19,2022-09-01,80.76,,,2022-10-01,130.77
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-12-16,21.87,2022-12-01,43.74,2022-11-01,35.31,,
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-08-14,18.48,2022-08-01,18.48,,,,
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-10-20,12.48,2022-10-01,12.48,2022-09-01,15.21,,
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-08-02,23.1,2022-08-01,69.3,2022-07-01,65.43,2022-09-01,72.54
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-26,13.8,2022-11-01,165.6,2022-10-01,196.32,2022-12-01,359.82
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-08-23,32.01,2022-08-01,2016.63,2022-07-01,1497.42,2022-09-01,1768.62
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-04-28,37.44,2022-04-01,37.44,,,2022-05-01,27.87
njexPkl3G77JLZwwcq2UVA==,game 3,2022-12-16,18.03,2022-12-01,36.06,2022-11-01,28.08,,
n8oSWohH4Vi8muIgqbRC+Q==,game 3,2022-12-01,26.7,2022-12-01,26.7,,,,
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-11-23,23.49,2022-11-01,493.29,2022-10-01,474.48,2022-12-01,331.17
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-07-11,20.07,2022-07-01,160.56,2022-06-01,176.16,2022-08-01,185.16
hZgZSp9Xf7/Bsye+tOipCA==,game 3,2022-12-26,20.49,2022-12-01,20.49,,,,
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-10-29,15.51,2022-10-01,31.02,2022-09-01,42.39,2022-11-01,50.76
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-04-29,18.21,2022-04-01,18.21,2022-03-01,23.16,2022-05-01,16.44
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-03-02,23.16,2022-03-01,115.80,,,2022-04-01,86.88
crKNTIblJ0113SKEtSJQHw==,game 3,2022-07-04,29.04,2022-07-01,58.08,2022-06-01,59.94,2022-08-01,40.47
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-07-12,14.25,2022-07-01,128.25,2022-06-01,149.76,2022-08-01,127.53
JZddlB04roDQYT2zrRPBcA==,game 3,2022-08-07,12.45,2022-08-01,12.45,,,,
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-07-18,25.23,2022-07-01,50.46,2022-06-01,29.07,2022-08-01,37.8
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-08-28,19.26,2022-08-01,288.90,2022-07-01,353.34,2022-09-01,397.80
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-08-14,34.95,2022-08-01,873.75,2022-07-01,757.20,2022-09-01,549.45
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-10-04,19.65,2022-10-01,294.75,2022-09-01,363.06,2022-11-01,355.50
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-07-22,12.84,2022-07-01,12.84,2022-06-01,22.83,2022-08-01,16.56
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-06-06,18.93,2022-06-01,378.60,2022-05-01,475.80,2022-07-01,445.20
G073LR6lQoatStpZMzNVOQ==,game 3,2022-10-13,16.65,2022-10-01,133.20,2022-09-01,140.40,2022-11-01,188.64
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-04,18.6,2022-08-01,167.4,,,2022-09-01,220.08
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-06-21,16.32,2022-06-01,48.96,2022-05-01,75.90,2022-07-01,168.12
q+yzIb2a/avnS9k89SDQVw==,game 3,2022-08-12,13.77,2022-08-01,13.77,,,,
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-10-09,29.88,2022-10-01,29.88,2022-09-01,24.33,,
D0sawvsyqnyUMXNy+aXo7Q==,game 3,2022-12-24,25.95,2022-12-01,25.95,,,,
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-11-19,20.46,2022-11-01,429.66,2022-10-01,345.24,2022-12-01,329.91
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-09-20,57.45,2022-09-01,3619.35,2022-08-01,1435.35,2022-10-01,1178.28
q+yzIb2a/avnS9k89SDQVw==,game 3,2022-12-10,16.47,2022-12-01,16.47,2022-11-01,26.52,,
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-10-12,15.48,2022-10-01,61.92,,,2022-11-01,76.14
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-10-18,37.92,2022-10-01,113.76,2022-09-01,54.81,2022-11-01,53.49
an5Xsrpir8vvhTb50gnppQ==,game 3,2022-05-29,15.51,2022-05-01,15.51,,,,
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-07-16,23.37,2022-07-01,93.48,2022-06-01,64.14,2022-08-01,72.54
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-09-24,20.19,2022-09-01,20.19,,,2022-10-01,14.85
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,2022-06-15,14.43,2022-06-01,28.86,2022-05-01,24.18,2022-07-01,25.20
crKNTIblJ0113SKEtSJQHw==,game 3,2022-05-11,13.47,2022-05-01,13.47,,,2022-06-01,29.97
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-10-02,15.06,2022-10-01,90.36,2022-09-01,128.16,2022-11-01,124.14
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,2022-04-17,26.25,2022-04-01,26.25,,,2022-05-01,27.42
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-10-26,31.77,2022-10-01,158.85,2022-09-01,125.40,2022-11-01,130.02
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-10-28,14.82,2022-10-01,29.64,2022-09-01,31.56,2022-11-01,50.76
B4tGKx0IrkPGAUEnO6mMNA==,game 3,2022-11-23,14.61,2022-11-01,14.61,,,2022-12-01,14.37
WHwqHTWZHdOrSBFh/vackQ==,game 3,2022-10-18,18.87,2022-10-01,18.87,2022-09-01,13.2,,
gxZPbCoYIu8slavUm05KGA==,game 3,2022-09-26,22.29,2022-09-01,22.29,2022-08-01,19.8,2022-10-01,14.91
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-09-08,15.57,2022-09-01,93.42,2022-08-01,108.54,2022-10-01,97.26
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-10-16,28.68,2022-10-01,57.36,,,2022-11-01,39.99
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-08-15,12.27,2022-08-01,12.27,2022-07-01,24.84,,
J6WNl39fdxaY8ZtvV8wNkw==,game 3,2022-04-23,18.42,2022-04-01,18.42,2022-03-01,16.14,2022-05-01,24.99
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-06-29,13.89,2022-06-01,27.78,2022-05-01,37.62,,
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-09-07,17.22,2022-09-01,34.44,2022-08-01,40.74,2022-10-01,27.48
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-12-27,31.5,2022-12-01,31.5,2022-11-01,15.21,,
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-09-29,15.09,2022-09-01,120.72,2022-08-01,192.84,2022-10-01,141.24
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-10-29,16.59,2022-10-01,33.18,2022-09-01,43.5,,
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,2022-12-28,19.56,2022-12-01,19.56,,,,
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-08-23,34.47,2022-08-01,34.47,2022-07-01,15.21,2022-09-01,18.24
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-05-29,18.15,2022-05-01,36.30,,,2022-06-01,34.11
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,2022-08-15,18.09,2022-08-01,36.18,2022-07-01,45.0,2022-09-01,31.29
An7gG7hfETivAjfokQv3Ww==,game 3,2022-10-31,18.9,2022-10-01,75.6,2022-09-01,95.04,2022-11-01,122.58
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-10-03,19.95,2022-10-01,119.70,2022-09-01,124.32,2022-11-01,129.33
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-08-22,16.56,2022-08-01,132.48,2022-07-01,173.88,2022-09-01,142.44
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-06-17,20.49,2022-06-01,40.98,,,2022-07-01,48.78
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-07-17,21.48,2022-07-01,257.76,2022-06-01,309.42,2022-08-01,216.96
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-06-25,28.8,2022-06-01,86.4,2022-05-01,75.90,2022-07-01,168.12
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-10-05,28.44,2022-10-01,85.32,,,2022-11-01,59.04
G9053rs6jbKItKUhrUdLew==,game 3,2022-11-05,16.98,2022-11-01,16.98,,,2022-12-01,17.22
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-09-01,18.72,2022-09-01,93.60,2022-08-01,97.08,,
G9053rs6jbKItKUhrUdLew==,game 3,2022-09-29,12.54,2022-09-01,25.08,2022-08-01,41.94,,
DqezK7HAqZ+GovyRuzxD1A==,game 3,2022-07-07,13.74,2022-07-01,41.22,2022-06-01,86.49,,
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-07-15,12.15,2022-07-01,36.45,2022-06-01,51.24,2022-08-01,90.54
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-08-15,16.83,2022-08-01,33.66,,,2022-09-01,41.91
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-12-14,25.47,2022-12-01,50.94,2022-11-01,50.82,,
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-12-19,14.67,2022-12-01,14.67,,,,
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,2022-11-29,21.9,2022-11-01,87.6,2022-10-01,84.0,2022-12-01,113.16
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-08-29,25.26,2022-08-01,50.52,2022-07-01,31.86,2022-09-01,45.84
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-07-14,18.12,2022-07-01,72.48,2022-06-01,51.30,2022-08-01,80.28
GUNmu9bjwltT1/vYgzDEDQ==,game 3,2022-06-12,13.56,2022-06-01,13.56,,,,
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-12-09,17.43,2022-12-01,122.01,2022-11-01,161.10,,
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,2022-10-29,20.1,2022-10-01,20.1,,,2022-11-01,21.9
ytNOQh7e6qNGQNC0T3RBxw==,game 3,2022-08-31,23.73,2022-08-01,94.92,2022-07-01,56.52,2022-09-01,90.09
DqezK7HAqZ+GovyRuzxD1A==,game 3,2022-06-16,28.56,2022-06-01,342.72,2022-05-01,288.60,2022-07-01,361.53
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-10-01,18.12,2022-10-01,108.72,2022-09-01,99.90,2022-11-01,144.45
LuDHi0aoGmgpUtTGreh0fQ==,game 3,2022-12-10,12.09,2022-12-01,12.09,,,,
"5n2VR2SS79K3vJ0/V2A8RQ==",game 3,2022-09-23,18.99,2022-09-01,56.97,2022-08-01,47.13,,
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,2022-10-21,21.36,2022-10-01,128.16,2022-09-01,116.40,2022-11-01,189.81
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-08-17,28.8,2022-08-01,86.4,2022-07-01,56.25,2022-09-01,67.65
ytNOQh7e6qNGQNC0T3RBxw==,game 3,2022-08-03,17.1,2022-08-01,68.4,2022-07-01,56.52,2022-09-01,90.09
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-05-26,13.23,2022-05-01,52.92,2022-04-01,114.15,2022-06-01,49.56
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-06-02,12.39,2022-06-01,37.17,2022-05-01,51.18,,
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-07-16,16.8,2022-07-01,67.2,2022-06-01,55.74,2022-08-01,95.82
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-10-17,23.67,2022-10-01,94.68,2022-09-01,87.06,2022-11-01,71.40
"3KSfEl7FcP/+5FSUNXs5Aw==",game 3,2022-10-28,23.31,2022-10-01,23.31,,,,
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-06-23,40.53,2022-06-01,81.06,2022-05-01,79.2,2022-07-01,52.77
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-06-17,12.93,2022-06-01,103.44,2022-05-01,183.36,2022-07-01,162.84
"5a/eDajN+4bJdigfI5TWoQ==",game 3,2022-07-04,12.87,2022-07-01,12.87,,,,
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-04-30,14.82,2022-04-01,29.64,2022-03-01,27.96,2022-05-01,28.68
hJC/g1L2PFnPlGoqsvD2/g==,game 3,2022-10-25,15.54,2022-10-01,31.08,,,2022-11-01,36.93
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-08-22,12.93,2022-08-01,12.93,,,,
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-10-26,15.27,2022-10-01,15.27,2022-09-01,12.15,2022-11-01,18.93
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-08-05,16.47,2022-08-01,49.41,,,2022-09-01,66.33
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-07-13,19.05,2022-07-01,38.10,,,2022-08-01,32.13
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-06-24,32.7,2022-06-01,261.6,2022-05-01,155.04,2022-07-01,143.16
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-08-06,16.77,2022-08-01,100.62,2022-07-01,94.77,2022-09-01,146.58
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-07-26,13.71,2022-07-01,41.13,2022-06-01,65.25,2022-08-01,45.99
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-03-14,19.26,2022-03-01,57.78,,,2022-04-01,57.72
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-03-08,20.37,2022-03-01,61.11,,,2022-04-01,53.49
I8yTxTfERu6jtLOfWB0dFQ==,game 3,2022-09-10,23.97,2022-09-01,23.97,,,,
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-09-21,15.9,2022-09-01,47.7,2022-08-01,55.92,,
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-10-30,23.1,2022-10-01,23.1,2022-09-01,18.12,2022-11-01,21.66
WRx4ye0bvLc4925ketwxzQ==,game 3,2022-10-27,19.8,2022-10-01,59.4,,,2022-11-01,50.82
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-09-10,25.08,2022-09-01,200.64,2022-08-01,148.62,2022-10-01,226.32
fH7uxifYBCx0TULRrcqajg==,game 3,2022-11-16,15.51,2022-11-01,15.51,,,2022-12-01,18.36
B4tGKx0IrkPGAUEnO6mMNA==,game 3,2022-12-01,14.37,2022-12-01,43.11,2022-11-01,55.08,,
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-09-22,15.42,2022-09-01,308.40,2022-08-01,346.80,2022-10-01,507.36
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,2022-04-19,24.72,2022-04-01,24.72,,,,
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-10-24,13.35,2022-10-01,160.20,2022-09-01,198.90,2022-11-01,164.52
"72brUr/DKItStlTen5pHYg==",game 3,2022-08-01,30.63,2022-08-01,61.26,2022-07-01,37.11,2022-09-01,36.6
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-11-12,12.87,2022-11-01,25.74,2022-10-01,38.40,2022-12-01,35.04
MRcEXu/KG95hsIyJM/816A==,game 3,2022-05-08,15.15,2022-05-01,15.15,,,2022-06-01,23.4
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-11-29,17.67,2022-11-01,35.34,2022-10-01,32.13,2022-12-01,27.96
"5n2VR2SS79K3vJ0/V2A8RQ==",game 3,2022-08-30,14.16,2022-08-01,28.32,,,2022-09-01,32.04
G9053rs6jbKItKUhrUdLew==,game 3,2022-08-25,24.39,2022-08-01,73.17,2022-07-01,141.03,2022-09-01,64.95
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-10-25,17.88,2022-10-01,35.76,,,2022-11-01,39.99
xxq2c4woAI3bLul1xOzwtQ==,game 3,2022-12-09,17.49,2022-12-01,17.49,,,,
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-09-18,24.33,2022-09-01,97.32,2022-08-01,63.12,2022-10-01,83.16
wRHnn4opzbqIBjFFNpBJtw==,game 3,2022-11-06,13.68,2022-11-01,13.68,2022-10-01,13.59,,
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-12-05,19.05,2022-12-01,76.20,2022-11-01,119.55,,
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-10-05,31.5,2022-10-01,1984.5,2022-09-01,1540.56,2022-11-01,1449.90
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-06-12,31.98,2022-06-01,63.96,2022-05-01,36.75,2022-07-01,42.96
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-11-16,27.69,2022-11-01,110.76,2022-10-01,114.09,2022-12-01,58.68
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,2022-05-02,26.19,2022-05-01,78.57,2022-04-01,59.85,,
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-09-29,35.67,2022-09-01,71.34,2022-08-01,58.02,,
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-10-30,13.68,2022-10-01,861.84,2022-09-01,1540.56,2022-11-01,1449.90
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-10-09,17.88,2022-10-01,17.88,,,,
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-06-11,29.04,2022-06-01,261.36,2022-05-01,174.78,2022-07-01,147.69
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-08-25,18.6,2022-08-01,148.8,2022-07-01,173.88,2022-09-01,142.44
An7gG7hfETivAjfokQv3Ww==,game 3,2022-12-13,17.61,2022-12-01,35.22,2022-11-01,61.29,,
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,2022-08-30,30.6,2022-08-01,91.8,2022-07-01,64.89,2022-09-01,79.17
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-08-19,22.11,2022-08-01,176.88,2022-07-01,173.88,2022-09-01,142.44
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-07-19,21.0,2022-07-01,42.0,2022-06-01,35.88,2022-08-01,25.2
hZgZSp9Xf7/Bsye+tOipCA==,game 3,2022-12-30,19.74,2022-12-01,19.74,,,,
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-06-05,13.26,2022-06-01,13.26,2022-05-01,16.44,2022-07-01,15.03
"72brUr/DKItStlTen5pHYg==",game 3,2022-09-10,18.3,2022-09-01,36.6,2022-08-01,61.26,2022-10-01,31.98
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-11-03,22.56,2022-11-01,135.36,2022-10-01,144.72,2022-12-01,143.64
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-06-28,22.98,2022-06-01,643.44,2022-05-01,614.16,2022-07-01,591.15
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-06-20,20.76,2022-06-01,311.40,2022-05-01,340.80,2022-07-01,454.32
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-05-26,18.75,2022-05-01,37.50,,,2022-06-01,46.20
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-03-07,17.46,2022-03-01,52.38,,,2022-04-01,56.16
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-06-16,18.57,2022-06-01,18.57,,,2022-07-01,20.79
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-09-20,17.7,2022-09-01,35.4,2022-08-01,43.62,2022-10-01,65.70
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-04-26,19.35,2022-04-01,38.70,,,2022-05-01,37.62
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,2022-05-30,31.2,2022-05-01,93.6,2022-04-01,60.57,2022-06-01,97.11
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-11-13,55.14,2022-11-01,330.84,2022-10-01,122.22,2022-12-01,153.60
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,2022-05-10,22.89,2022-05-01,68.67,2022-04-01,59.85,,
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-08-19,25.89,2022-08-01,414.24,2022-07-01,426.36,2022-09-01,304.08
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-05-23,18.06,2022-05-01,162.54,2022-04-01,168.48,2022-06-01,190.17
"0afix9qVNfU3GJY1n0QGkw==",game 3,2022-09-04,17.58,2022-09-01,17.58,,,2022-10-01,13.23
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-09-12,20.55,2022-09-01,20.55,2022-08-01,18.9,2022-10-01,25.74
crKNTIblJ0113SKEtSJQHw==,game 3,2022-09-12,12.39,2022-09-01,24.78,2022-08-01,40.47,2022-10-01,42.48
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-07-15,22.56,2022-07-01,157.92,,,2022-08-01,158.76
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-12-30,13.02,2022-12-01,39.06,2022-11-01,65.40,,
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-09-28,18.93,2022-09-01,378.60,2022-08-01,346.80,2022-10-01,507.36
"7RkS5ikrXwWByJobMXv2sA==",game 3,2022-11-11,30.24,2022-11-01,60.48,2022-10-01,51.78,2022-12-01,66.93
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-12-26,18.0,2022-12-01,36.0,2022-11-01,45.72,,
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,2022-07-04,19.86,2022-07-01,39.72,2022-06-01,64.74,2022-08-01,46.71
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-10-31,14.85,2022-10-01,14.85,2022-09-01,20.19,,
ytNOQh7e6qNGQNC0T3RBxw==,game 3,2022-09-26,21.45,2022-09-01,42.90,2022-08-01,40.83,2022-10-01,35.64
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-07-17,21.48,2022-07-01,257.76,2022-06-01,293.85,2022-08-01,305.16
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-07-27,20.22,2022-07-01,40.44,2022-06-01,29.4,2022-08-01,26.31
ZU1vF9G4TjB+iEZ001MU3g==,game 3,2022-07-03,22.2,2022-07-01,22.2,2022-06-01,17.22,2022-08-01,23.1
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-09-28,14.19,2022-09-01,42.57,,,2022-10-01,61.77
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-10-17,21.42,2022-10-01,42.84,,,2022-11-01,42.57
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-12-22,24.57,2022-12-01,24.57,2022-11-01,14.43,,
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-09-29,17.7,2022-09-01,106.2,2022-08-01,123.93,2022-10-01,151.08
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-05,28.35,2022-11-01,340.20,2022-10-01,196.32,2022-12-01,359.82
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-10-23,17.67,2022-10-01,106.02,2022-09-01,154.08,2022-11-01,89.55
FfphIhReAA2romBynjqxqw==,game 3,2022-09-14,29.64,2022-09-01,29.64,,,,
crKNTIblJ0113SKEtSJQHw==,game 3,2022-05-31,25.29,2022-05-01,25.29,,,2022-06-01,29.97
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-12-21,16.41,2022-12-01,32.82,2022-11-01,33.57,,
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-05-20,29.88,2022-05-01,29.88,,,,
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-08-03,13.29,2022-08-01,39.87,2022-07-01,55.89,2022-09-01,62.73
WRx4ye0bvLc4925ketwxzQ==,game 3,2022-12-25,31.47,2022-12-01,94.41,2022-11-01,50.82,,
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-08-28,12.09,2022-08-01,24.18,,,2022-09-01,42.27
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-08-22,18.69,2022-08-01,18.69,,,,
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-10-04,16.83,2022-10-01,33.66,2022-09-01,31.53,,
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-10-01,17.85,2022-10-01,107.10,2022-09-01,83.10,2022-11-01,131.76
qqYyR2vRI+7pgiuyTnVM+A==,game 3,2022-07-01,27.03,2022-07-01,108.12,2022-06-01,73.68,2022-08-01,82.62
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-07-09,18.39,2022-07-01,441.36,2022-06-01,613.44,2022-08-01,829.68
CCwTMcGtpirFFuqzSeTyaQ==,game 3,2022-04-18,20.76,2022-04-01,20.76,2022-03-01,15.84,,
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-10-17,25.62,2022-10-01,230.58,2022-09-01,252.66,,
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-10-30,33.12,2022-10-01,132.48,,,2022-11-01,76.14
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-10-22,23.55,2022-10-01,94.20,2022-09-01,48.48,2022-11-01,58.32
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-11-25,17.16,2022-11-01,137.28,2022-10-01,168.12,2022-12-01,202.92
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-12-17,13.5,2022-12-01,189.0,2022-11-01,376.56,,
RUjQVs2C+H0ejG0h7x1f5A==,game 3,2022-08-18,18.6,2022-08-01,18.6,,,,
